details,etat,adresse,prix,image_lien
MACHINE A LAVER SAMSUNG 12KG/8KG SECHAGE INVERTER INOX,Neuf,Plateau                                                                                Dakar,200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f24a00b4253d89bd3e5ee0c879c85f88/-/horizon-files-prod/ed/picture/q9mjvzw0/8e6f7808b717a65460a31b79a2634e2775900c38.jpg
LAVE VAISSELLE HAIER 15 COUVERTS GRIS CLAIR HBWE15366SS1QA,Neuf,Plateau                                                                                Dakar,200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f24a00b4253d89bd3e5ee0c879c85f88/-/horizon-files-prod/ed/picture/q9mjvzw0/8e6f7808b717a65460a31b79a2634e2775900c38.jpg
LAVE VAISSELLE 13COUVERTS HISENSE GRIS HS622E90G,Neuf,Plateau                                                                                Dakar,200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f24a00b4253d89bd3e5ee0c879c85f88/-/horizon-files-prod/ed/picture/q9mjvzw0/8e6f7808b717a65460a31b79a2634e2775900c38.jpg
LAVE VAISSELLE 13COUVERTS CANDY ENCASTRABLE GRIS,Neuf,Plateau                                                                                Dakar,200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f24a00b4253d89bd3e5ee0c879c85f88/-/horizon-files-prod/ed/picture/q9mjvzw0/8e6f7808b717a65460a31b79a2634e2775900c38.jpg
MACHINE À LAVER 7kg semi-automatique ASTECH,Neuf,Plateau                                                                                Dakar,200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f24a00b4253d89bd3e5ee0c879c85f88/-/horizon-files-prod/ed/picture/q9mjvzw0/8e6f7808b717a65460a31b79a2634e2775900c38.jpg
MACHINE A LAVER ASTECH 7KG  INVERTER,Neuf,Plateau                                                                                Dakar,200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f24a00b4253d89bd3e5ee0c879c85f88/-/horizon-files-prod/ed/picture/q9mjvzw0/8e6f7808b717a65460a31b79a2634e2775900c38.jpg
LAVE VAISSELLE BEKO 13COUVERTS AVEC AFFICHAGE LED NOIR,Neuf,Plateau                                                                                Dakar,205000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9ddbd77912ade3820dba79a01f7cdeba/-/horizon-files-prod/ed/picture/qde7g5x8/8951d6db566bed82cd8cdc759be45f503dd87670.jpg
LAVE VAISSELLE SAMSUNG 14COUVERTS GRIS DW60CG550FSR,Neuf,Plateau                                                                                Dakar,205000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9ddbd77912ade3820dba79a01f7cdeba/-/horizon-files-prod/ed/picture/qde7g5x8/8951d6db566bed82cd8cdc759be45f503dd87670.jpg
machine à laver hisense 8kg inverter,Neuf,Ouakam                                                                                Dakar,205000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9ddbd77912ade3820dba79a01f7cdeba/-/horizon-files-prod/ed/picture/qde7g5x8/8951d6db566bed82cd8cdc759be45f503dd87670.jpg
SECHE LINGE 9KG LG DUAL INVERTER GRIS RH90V9PV8N,Neuf,Plateau                                                                                Dakar,205000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9ddbd77912ade3820dba79a01f7cdeba/-/horizon-files-prod/ed/picture/qde7g5x8/8951d6db566bed82cd8cdc759be45f503dd87670.jpg
SECHE LINGE 8KG LG GRIS RC8066C1F,Neuf,Plateau                                                                                Dakar,205000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9ddbd77912ade3820dba79a01f7cdeba/-/horizon-files-prod/ed/picture/qde7g5x8/8951d6db566bed82cd8cdc759be45f503dd87670.jpg
SECHE LINGE 10KG CANDY BLANC CSOEC10DGS,Neuf,Plateau                                                                                Dakar,205000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9ddbd77912ade3820dba79a01f7cdeba/-/horizon-files-prod/ed/picture/qde7g5x8/8951d6db566bed82cd8cdc759be45f503dd87670.jpg
SECHE LINGE 10KG ENDURO GRIS DR10SV,Neuf,Plateau                                                                                Dakar,205000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9ddbd77912ade3820dba79a01f7cdeba/-/horizon-files-prod/ed/picture/qde7g5x8/8951d6db566bed82cd8cdc759be45f503dd87670.jpg
MACHINE A LAVER 7KG HISENSE FRONT-LOAD GRIS WFVB7012MT,Neuf,Plateau                                                                                Dakar,205000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9ddbd77912ade3820dba79a01f7cdeba/-/horizon-files-prod/ed/picture/qde7g5x8/8951d6db566bed82cd8cdc759be45f503dd87670.jpg
MACHINE A LAVER 7KG ENDURO A+++ DARK GRIS WMT760T1DS,Neuf,Plateau                                                                                Dakar,205000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9ddbd77912ade3820dba79a01f7cdeba/-/horizon-files-prod/ed/picture/qde7g5x8/8951d6db566bed82cd8cdc759be45f503dd87670.jpg
MACHINE A LAVER 8KG ENDURO A+++ DARK GRIS WMT8100TIDS,Neuf,Plateau                                                                                Dakar,205000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9ddbd77912ade3820dba79a01f7cdeba/-/horizon-files-prod/ed/picture/qde7g5x8/8951d6db566bed82cd8cdc759be45f503dd87670.jpg
Machine à Laver Astech Semi Automatique,Neuf,Plateau                                                                                Dakar,239000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12faedc839c8ad92a0776eeb42400ad2/-/horizon-files-prod/ed/picture/q0g74mkk/81cc22a994dcd709cfc7bae8a90204a1f944a347.jpg
Machine à Laver Asteh 7kgs,Neuf,Plateau                                                                                Dakar,239000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12faedc839c8ad92a0776eeb42400ad2/-/horizon-files-prod/ed/picture/q0g74mkk/81cc22a994dcd709cfc7bae8a90204a1f944a347.jpg
SECHE LINGE BEKO 7KG BLANC DB7111PA,Neuf,Plateau                                                                                Dakar,239000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12faedc839c8ad92a0776eeb42400ad2/-/horizon-files-prod/ed/picture/q0g74mkk/81cc22a994dcd709cfc7bae8a90204a1f944a347.jpg
SECHE LINGE CANDY 9KG BLANC CSEC9LF,Neuf,Plateau                                                                                Dakar,239000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12faedc839c8ad92a0776eeb42400ad2/-/horizon-files-prod/ed/picture/q0g74mkk/81cc22a994dcd709cfc7bae8a90204a1f944a347.jpg
SECHE LINGE ENDURO 10KG GRIS DR10SV,Neuf,Plateau                                                                                Dakar,239000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12faedc839c8ad92a0776eeb42400ad2/-/horizon-files-prod/ed/picture/q0g74mkk/81cc22a994dcd709cfc7bae8a90204a1f944a347.jpg
MACHINE A LAVER HISENSE 6KG FRONT LOAD GRIS WFVB6010MT,Neuf,Plateau                                                                                Dakar,239000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12faedc839c8ad92a0776eeb42400ad2/-/horizon-files-prod/ed/picture/q0g74mkk/81cc22a994dcd709cfc7bae8a90204a1f944a347.jpg
MACHINE A LAVER CANDY 10KG BLANC RO14104DWME/1S,Neuf,Plateau                                                                                Dakar,239000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12faedc839c8ad92a0776eeb42400ad2/-/horizon-files-prod/ed/picture/q0g74mkk/81cc22a994dcd709cfc7bae8a90204a1f944a347.jpg
MACHINE A LAVER SHARP 7KG GRIS ESFE710CZLW,Neuf,Plateau                                                                                Dakar,239000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12faedc839c8ad92a0776eeb42400ad2/-/horizon-files-prod/ed/picture/q0g74mkk/81cc22a994dcd709cfc7bae8a90204a1f944a347.jpg
MACHINE A LAVER BEKO 10KG SMART INVERTER BLANC,Neuf,Plateau                                                                                Dakar,239000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12faedc839c8ad92a0776eeb42400ad2/-/horizon-files-prod/ed/picture/q0g74mkk/81cc22a994dcd709cfc7bae8a90204a1f944a347.jpg
LAVE VAISSELLE ASTECH 14COUVERTS ENCASTRE IN1503EA,Neuf,Plateau                                                                                Dakar,239000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12faedc839c8ad92a0776eeb42400ad2/-/horizon-files-prod/ed/picture/q0g74mkk/81cc22a994dcd709cfc7bae8a90204a1f944a347.jpg
MACHINE A LAVER 8KG HISENSE FRONT LOAD GRIS,Neuf,Plateau                                                                                Dakar,100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0ac8d44b50bd2557f683932a0f7a270e/-/horizon-files-prod/ed/picture/qq42r09z/80d5e63c37eb675b58517ffdc262535249a02520.jpg
Machine à laver,Neuf,Plateau                                                                                Dakar,100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0ac8d44b50bd2557f683932a0f7a270e/-/horizon-files-prod/ed/picture/qq42r09z/80d5e63c37eb675b58517ffdc262535249a02520.jpg
machine à laver hisense 6kg A++,Neuf,Ouakam                                                                                Dakar,100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0ac8d44b50bd2557f683932a0f7a270e/-/horizon-files-prod/ed/picture/qq42r09z/80d5e63c37eb675b58517ffdc262535249a02520.jpg
MACHINE A LAVER 7KGS FINIX WG1049 COULEUR GRISE,Neuf,Plateau                                                                                Dakar,100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0ac8d44b50bd2557f683932a0f7a270e/-/horizon-files-prod/ed/picture/qq42r09z/80d5e63c37eb675b58517ffdc262535249a02520.jpg
MACHINE A LAVER 9KGS FINIX INVERTER WU1061 COULEUR GRISE,Neuf,Plateau                                                                                Dakar,100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0ac8d44b50bd2557f683932a0f7a270e/-/horizon-files-prod/ed/picture/qq42r09z/80d5e63c37eb675b58517ffdc262535249a02520.jpg
MACHINE A LAVER 8KGS FINIX INVERTER WM8KGT214 COULR GRISE,Neuf,Plateau                                                                                Dakar,100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0ac8d44b50bd2557f683932a0f7a270e/-/horizon-files-prod/ed/picture/qq42r09z/80d5e63c37eb675b58517ffdc262535249a02520.jpg
Fer a repasser,Neuf,Castor                                                                                Dakar,100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0ac8d44b50bd2557f683932a0f7a270e/-/horizon-files-prod/ed/picture/qq42r09z/80d5e63c37eb675b58517ffdc262535249a02520.jpg
LAVE-LINGE SHARP T185X 8 KG SEMI AUTOMATIQUE,Neuf,Plateau                                                                                Dakar,100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0ac8d44b50bd2557f683932a0f7a270e/-/horizon-files-prod/ed/picture/qq42r09z/80d5e63c37eb675b58517ffdc262535249a02520.jpg
LAVER LINGE MACHINE À LAVER ASTECH 7 KG INVERTER A +++,Neuf,Keur Massar                                                                                Dakar,100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0ac8d44b50bd2557f683932a0f7a270e/-/horizon-files-prod/ed/picture/qq42r09z/80d5e63c37eb675b58517ffdc262535249a02520.jpg
MACHINE A LAVER 17KG HISENSE TOP LOAD WT3T1723UB,Neuf,Plateau                                                                                Dakar,210000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bea0f148542496b608aec6b3cccc1fcc/-/horizon-files-prod/ed/picture/q56d0rgp/c05e8e42f135975309f2c5a8e2c52be180bea0c9.jpg
MACHINE A LAVER HISENSE 20KG TOP LOAD INVERTER WT5T2025DB,Neuf,Plateau                                                                                Dakar,210000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bea0f148542496b608aec6b3cccc1fcc/-/horizon-files-prod/ed/picture/q56d0rgp/c05e8e42f135975309f2c5a8e2c52be180bea0c9.jpg
machine à laver hisense 12kg inverter A+++,Neuf,Ouakam                                                                                Dakar,210000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bea0f148542496b608aec6b3cccc1fcc/-/horizon-files-prod/ed/picture/q56d0rgp/c05e8e42f135975309f2c5a8e2c52be180bea0c9.jpg
MACHINE A LAVER 7KG ASTECH SEMI-AUTOMATIQUE BLANC,Neuf,Plateau                                                                                Dakar,210000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bea0f148542496b608aec6b3cccc1fcc/-/horizon-files-prod/ed/picture/q56d0rgp/c05e8e42f135975309f2c5a8e2c52be180bea0c9.jpg
MACHINE A LAVER 10KG LG UBLODOME SEMI NOIR T1066NEFV F2,Neuf,Plateau                                                                                Dakar,210000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bea0f148542496b608aec6b3cccc1fcc/-/horizon-files-prod/ed/picture/q56d0rgp/c05e8e42f135975309f2c5a8e2c52be180bea0c9.jpg
MACHINE A LAVER 7KG SHARP SEMI AUTOMATIC BLANC,Neuf,Plateau                                                                                Dakar,210000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bea0f148542496b608aec6b3cccc1fcc/-/horizon-files-prod/ed/picture/q56d0rgp/c05e8e42f135975309f2c5a8e2c52be180bea0c9.jpg
MACHINE A LAVER 8KG HISENSE TOP LOAD WTJA802T,Neuf,Plateau                                                                                Dakar,210000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bea0f148542496b608aec6b3cccc1fcc/-/horizon-files-prod/ed/picture/q56d0rgp/c05e8e42f135975309f2c5a8e2c52be180bea0c9.jpg
MACHINE A LAVER 7KG BINATONE SEMI AUTOMATIQUE BMW070B,Neuf,Plateau                                                                                Dakar,210000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bea0f148542496b608aec6b3cccc1fcc/-/horizon-files-prod/ed/picture/q56d0rgp/c05e8e42f135975309f2c5a8e2c52be180bea0c9.jpg
MACHINE A LAVER 7KG HISENSE  SEMI AUTOMATIQUE TWINTUB,Neuf,Plateau                                                                                Dakar,210000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bea0f148542496b608aec6b3cccc1fcc/-/horizon-files-prod/ed/picture/q56d0rgp/c05e8e42f135975309f2c5a8e2c52be180bea0c9.jpg
MACHINE A LAVER LG 14KG UBLODOME TOP LOAD NOIR,Neuf,Plateau                                                                                Dakar,210000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bea0f148542496b608aec6b3cccc1fcc/-/horizon-files-prod/ed/picture/q56d0rgp/c05e8e42f135975309f2c5a8e2c52be180bea0c9.jpg
LAVE VAISSELLE SHARP 14COUVERTS BLANC QW MA814WH2,Neuf,Plateau                                                                                Dakar,339000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e22b0904a089937aa01db13823a77863/-/horizon-files-prod/ed/picture/qxjpvw04/1b147454e60fd2a07c06623f12c9b39278aaad27.jpg
MACHINE À LAVER HISENSE 7.5kg,Neuf,Plateau                                                                                Dakar,339000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e22b0904a089937aa01db13823a77863/-/horizon-files-prod/ed/picture/qxjpvw04/1b147454e60fd2a07c06623f12c9b39278aaad27.jpg
Machine à laver 7kg A+++,Neuf,Liberte 5                                                                                Dakar,339000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e22b0904a089937aa01db13823a77863/-/horizon-files-prod/ed/picture/qxjpvw04/1b147454e60fd2a07c06623f12c9b39278aaad27.jpg
Roch Machine à laver 9kg (A+++ inverter),Neuf,Liberte 5                                                                                Dakar,339000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e22b0904a089937aa01db13823a77863/-/horizon-files-prod/ed/picture/qxjpvw04/1b147454e60fd2a07c06623f12c9b39278aaad27.jpg
MACHINE A CAFE HAIER AVEC CAPSULE NESPRESSO,Neuf,Plateau                                                                                Dakar,339000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e22b0904a089937aa01db13823a77863/-/horizon-files-prod/ed/picture/qxjpvw04/1b147454e60fd2a07c06623f12c9b39278aaad27.jpg
machine à laver hisense 7kg a+++,Neuf,Ouakam                                                                                Dakar,339000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e22b0904a089937aa01db13823a77863/-/horizon-files-prod/ed/picture/qxjpvw04/1b147454e60fd2a07c06623f12c9b39278aaad27.jpg
MACHINE A LAVER LG 20KG/12KG SECHAGE FOL2CRV2T2,Neuf,Plateau                                                                                Dakar,339000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e22b0904a089937aa01db13823a77863/-/horizon-files-prod/ed/picture/qxjpvw04/1b147454e60fd2a07c06623f12c9b39278aaad27.jpg
MACHINE A LAVER BEKO 12KG/8KG SECHAGE 1400TOUR/MIN,Neuf,Plateau                                                                                Dakar,339000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e22b0904a089937aa01db13823a77863/-/horizon-files-prod/ed/picture/qxjpvw04/1b147454e60fd2a07c06623f12c9b39278aaad27.jpg
MACHINE A LAVER HISENSE 12KG FRONT LOAD GRIS WF5S1243BB,Neuf,Plateau                                                                                Dakar,339000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e22b0904a089937aa01db13823a77863/-/horizon-files-prod/ed/picture/qxjpvw04/1b147454e60fd2a07c06623f12c9b39278aaad27.jpg
Machine À Laver Semi - Automatique 7 - 8 - 9KG,Neuf,Point-e                                                                                Dakar,239000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/028e650219affb5908891d6c820db0bd/-/horizon-files-prod/ed/picture/qm5gek22/ef3cf481198c35897aaa79c1d4f3f409cc1de4aa.jpg
